getpid(), current_time, number, utime, stime, ru_maxrss, ru_msgsnd, ru_msgrcv, ru_nvcsw, ru_nivcsw
19032, 1264542522.863376, 30321001, 0.699477, 0.002104, 192512, 45, 0, 1, 259
19032, 1264542522.870153, 30324001, 0.706221, 0.002121, 192512, 46, 0, 1, 261
19028, 1264542522.870177, 0, 0.001559, 0.005556, 360448, 0, 255, 243, 11
19030, 1264542522.875054, 10540001, 0.744545, 0.003512, 192512, 87, 0, 1, 365
19031, 1264542522.879358, 20409001, 0.749523, 0.002751, 192512, 45, 0, 1, 318
19032, 1264542522.886905, 30327001, 0.712797, 0.002165, 192512, 47, 0, 1, 269
19030, 1264542522.892478, 10542001, 0.747430, 0.003530, 192512, 88, 0, 1, 367
19030, 1264542522.915283, 10551001, 0.760181, 0.003551, 192512, 89, 0, 1, 369
19028, 1264542522.915308, 0, 0.001579, 0.005605, 360448, 0, 260, 248, 11
19033, 1264542522.918787, 40302001, 0.742855, 0.002250, 192512, 41, 0, 1, 278
19034, 1264542522.932256, 50281001, 0.757766, 0.002688, 192512, 35, 0, 1, 344
19034, 1264542522.937782, 50283001, 0.763217, 0.002711, 192512, 36, 0, 1, 346
19034, 1264542522.940646, 50284001, 0.766058, 0.002722, 192512, 37, 0, 1, 347
19032, 1264542522.962478, 30337001, 0.735027, 0.002216, 192512, 48, 0, 1, 275
19028, 1264542522.962506, 0, 0.001598, 0.005651, 360448, 0, 265, 253, 11
19031, 1264542522.964295, 20422001, 0.773456, 0.002788, 192512, 46, 0, 1, 322
19032, 1264542522.974049, 30342001, 0.746029, 0.002284, 192512, 49, 0, 1, 290
19030, 1264542522.976497, 10566001, 0.781090, 0.003592, 192512, 90, 0, 1, 375
19033, 1264542522.976505, 40308001, 0.757928, 0.002304, 192512, 42, 0, 1, 286
19033, 1264542522.980563, 40309001, 0.760497, 0.002336, 192512, 43, 0, 1, 289
19028, 1264542522.980602, 0, 0.001618, 0.005737, 360448, 0, 270, 257, 11
19033, 1264542522.995947, 40315001, 0.774974, 0.002404, 192512, 44, 0, 1, 296
19030, 1264542522.996357, 10573001, 0.790804, 0.003629, 192512, 91, 0, 1, 381
19030, 1264542523.001510, 10576001, 0.794896, 0.003653, 192512, 92, 0, 1, 383
19034, 1264542523.017774, 50290001, 0.781821, 0.002752, 192512, 38, 0, 1, 350
19033, 1264542523.019056, 40320001, 0.787326, 0.002469, 192512, 45, 0, 1, 305
19028, 1264542523.019085, 0, 0.001640, 0.005790, 360448, 0, 275, 262, 11
19032, 1264542523.027570, 30349001, 0.761150, 0.002343, 192512, 50, 0, 1, 296
19030, 1264542523.032582, 10584001, 0.805868, 0.003680, 192512, 93, 0, 1, 386
19034, 1264542523.042371, 50295001, 0.795705, 0.002786, 192512, 39, 0, 1, 354
19030, 1264542523.048972, 10588001, 0.811513, 0.003707, 192512, 94, 0, 1, 390
19033, 1264542523.057016, 40323001, 0.795311, 0.002496, 192512, 46, 0, 1, 307
19028, 1264542523.057040, 0, 0.001661, 0.005839, 360448, 0, 280, 267, 11
19031, 1264542523.068212, 20445001, 0.815468, 0.002921, 192512, 47, 0, 1, 339
19031, 1264542523.070119, 20446001, 0.817336, 0.002945, 192512, 48, 0, 1, 341
19034, 1264542523.073267, 50299001, 0.806683, 0.002817, 192512, 40, 0, 1, 359
19034, 1264542523.089183, 50301001, 0.812519, 0.002837, 192512, 41, 0, 1, 361
19031, 1264542523.089494, 20451001, 0.826612, 0.002960, 192512, 49, 0, 1, 342
19028, 1264542523.089518, 0, 0.001680, 0.005886, 360448, 0, 285, 272, 11
19031, 1264542523.095026, 20454001, 0.832136, 0.002969, 192512, 50, 0, 1, 342
19030, 1264542523.108394, 10602001, 0.830999, 0.003741, 192512, 95, 0, 1, 394
19033, 1264542523.129457, 40332001, 0.817545, 0.002527, 192512, 47, 0, 1, 311
19030, 1264542523.136859, 10608001, 0.839405, 0.003765, 192512, 96, 0, 1, 396
19030, 1264542523.142447, 10612001, 0.844971, 0.003775, 192512, 97, 0, 1, 397
19028, 1264542523.142468, 0, 0.001699, 0.005932, 360448, 0, 290, 277, 11
19032, 1264542523.145519, 30375001, 0.817312, 0.002437, 192512, 51, 0, 1, 311
19031, 1264542523.148759, 20466001, 0.854780, 0.003021, 192512, 51, 0, 1, 351
19031, 1264542523.156248, 20470001, 0.862223, 0.003043, 192512, 52, 0, 1, 353
19033, 1264542523.159907, 40336001, 0.827891, 0.002549, 192512, 48, 0, 1, 314
19032, 1264542523.165168, 30379001, 0.826017, 0.002473, 192512, 52, 0, 1, 315
19028, 1264542523.165193, 0, 0.001718, 0.005979, 360448, 0, 295, 282, 11
19031, 1264542523.175596, 20475001, 0.871507, 0.003067, 192512, 53, 0, 1, 356
19033, 1264542523.186579, 40339001, 0.834458, 0.002566, 192512, 49, 0, 1, 316
19030, 1264542523.195220, 10621001, 0.857508, 0.003808, 192512, 98, 0, 1, 402
19030, 1264542523.199429, 10624001, 0.861693, 0.003819, 192512, 99, 0, 1, 403
19032, 1264542523.219809, 30390001, 0.850387, 0.002562, 192512, 53, 0, 1, 330
19028, 1264542523.219835, 0, 0.001738, 0.006028, 360448, 0, 300, 287, 11
19033, 1264542523.221189, 40345001, 0.848919, 0.002606, 192512, 50, 0, 1, 322
19030, 1264542523.228086, 10630001, 0.870279, 0.003839, 192512, 100, 0, 1, 405
19031, 1264542523.228871, 20488001, 0.894566, 0.003108, 192512, 54, 0, 1, 361
19030, 1264542523.232303, 10633001, 0.874407, 0.003857, 192512, 101, 0, 1, 408
19034, 1264542523.240984, 50320001, 0.863794, 0.002919, 192512, 42, 0, 1, 373
19028, 1264542523.241009, 0, 0.001757, 0.006075, 360448, 0, 305, 292, 11
19032, 1264542523.242927, 30396001, 0.863455, 0.002583, 192512, 54, 0, 1, 332
19034, 1264542523.246837, 50322001, 0.869593, 0.002938, 192512, 43, 0, 1, 376
19032, 1264542523.260704, 30399001, 0.870081, 0.002618, 192512, 55, 0, 1, 336
19031, 1264542523.270722, 20499001, 0.915204, 0.003167, 192512, 55, 0, 1, 370
19030, 1264542523.270759, 10639001, 0.882738, 0.003888, 192512, 102, 0, 1, 412
19028, 1264542523.270782, 0, 0.001776, 0.006120, 360448, 0, 310, 297, 11
19032, 1264542523.288061, 30406001, 0.885500, 0.002668, 192512, 56, 0, 1, 343
19031, 1264542523.288200, 20503001, 0.922855, 0.003189, 192512, 56, 0, 1, 372
19030, 1264542523.290977, 10644001, 0.889732, 0.003911, 192512, 103, 0, 1, 415
19031, 1264542523.293956, 20506001, 0.928584, 0.003206, 192512, 57, 0, 1, 373
19032, 1264542523.322115, 30412001, 0.898821, 0.002733, 192512, 57, 0, 1, 350
19028, 1264542523.322160, 0, 0.001799, 0.006203, 360448, 0, 315, 302, 11
19030, 1264542523.326357, 10656001, 0.906654, 0.003953, 192512, 104, 0, 1, 422
19033, 1264542523.327827, 40359001, 0.883869, 0.002671, 192512, 51, 0, 1, 329
19034, 1264542523.339717, 50329001, 0.888192, 0.002973, 192512, 44, 0, 1, 380
19034, 1264542523.348051, 50332001, 0.896481, 0.003001, 192512, 45, 0, 1, 381
19032, 1264542523.356111, 30418001, 0.911751, 0.002848, 192512, 58, 0, 1, 374
19028, 1264542523.356139, 0, 0.001823, 0.006256, 360448, 0, 320, 307, 11
19032, 1264542523.360332, 30420001, 0.915965, 0.002857, 192512, 59, 0, 1, 374
19034, 1264542523.364174, 50334001, 0.902354, 0.003022, 192512, 46, 0, 1, 384
19031, 1264542523.366347, 20521001, 0.956633, 0.003278, 192512, 58, 0, 1, 386
19030, 1264542523.383277, 10666001, 0.920582, 0.003993, 192512, 105, 0, 1, 425
19033, 1264542523.403326, 40368001, 0.906135, 0.002799, 192512, 52, 0, 1, 359
19028, 1264542523.403358, 0, 0.001845, 0.006309, 360448, 0, 325, 312, 11
19031, 1264542523.411858, 20533001, 0.978346, 0.003325, 192512, 59, 0, 1, 394
19030, 1264542523.411864, 10672001, 0.929127, 0.004028, 192512, 106, 0, 1, 427
19031, 1264542523.425821, 20535001, 0.982052, 0.003365, 192512, 60, 0, 1, 398
19031, 1264542523.443404, 20544001, 0.998840, 0.003405, 192512, 61, 0, 1, 402
19032, 1264542523.423200, 30435001, 0.947961, 0.002935, 192512, 60, 0, 1, 388
19028, 1264542523.444115, 0, 0.001868, 0.006363, 360448, 0, 330, 317, 11
19032, 1264542523.452523, 30439001, 0.956346, 0.002960, 192512, 61, 0, 1, 392
19032, 1264542523.457186, 30441001, 0.960691, 0.003007, 192512, 62, 0, 1, 401
19032, 1264542523.459163, 30442001, 0.962575, 0.003036, 192512, 63, 0, 1, 404
19033, 1264542523.465566, 40375001, 0.923750, 0.002858, 192512, 53, 0, 1, 363
19031, 1264542523.466451, 20545001, 1.000564, 0.003430, 192512, 62, 0, 1, 404
19028, 1264542523.466477, 0, 0.001891, 0.006420, 360448, 0, 335, 322, 11
19031, 1264542523.471908, 20548001, 1.005964, 0.003448, 192512, 63, 0, 1, 407
19033, 1264542523.472870, 40378001, 0.931024, 0.002881, 192512, 54, 0, 1, 364
19031, 1264542523.489127, 20551001, 1.011667, 0.003473, 192512, 64, 0, 1, 411
19034, 1264542523.512527, 50353001, 0.953831, 0.003185, 192512, 47, 0, 1, 403
19032, 1264542523.526023, 30457001, 0.994914, 0.003161, 192512, 64, 0, 1, 424
19028, 1264542523.526056, 0, 0.001915, 0.006477, 360448, 0, 340, 327, 11
19031, 1264542523.537613, 20565001, 1.037540, 0.003566, 192512, 65, 0, 1, 427
19032, 1264542523.545770, 30462001, 1.005927, 0.003185, 192512, 65, 0, 1, 426
19031, 1264542523.549523, 20566001, 1.039383, 0.003589, 192512, 66, 0, 1, 429
19030, 1264542523.550575, 10705001, 0.975382, 0.004154, 192512, 107, 0, 2, 435
19031, 1264542523.553564, 20568001, 1.043353, 0.003614, 192512, 67, 0, 1, 433
19028, 1264542523.553589, 0, 0.001935, 0.006527, 360448, 0, 345, 332, 11
19030, 1264542523.578226, 10710001, 0.982850, 0.004185, 192512, 108, 0, 2, 437
19030, 1264542523.608638, 10717001, 0.992973, 0.004286, 192512, 109, 0, 2, 444
19034, 1264542523.620594, 50365001, 0.985662, 0.003284, 192512, 48, 0, 1, 409
19034, 1264542523.628656, 50368001, 0.993685, 0.003308, 192512, 49, 0, 1, 410
19030, 1264542523.632843, 10723001, 1.001288, 0.004330, 192512, 110, 0, 2, 446
19028, 1264542523.632871, 0, 0.001963, 0.006605, 360448, 0, 350, 337, 11
19033, 1264542523.636434, 40401001, 0.987781, 0.003000, 192512, 55, 0, 1, 374
19033, 1264542523.653710, 40407001, 1.001728, 0.003090, 192512, 56, 0, 1, 382
19030, 1264542523.663084, 10735001, 1.017778, 0.004377, 192512, 111, 0, 2, 450
19033, 1264542523.674226, 40411001, 1.011500, 0.003215, 192512, 57, 0, 1, 402
19031, 1264542523.687078, 20583001, 1.071117, 0.003796, 192512, 68, 0, 1, 465
19028, 1264542523.687112, 0, 0.001985, 0.006660, 360448, 0, 355, 342, 11
19031, 1264542523.688791, 20584001, 1.072822, 0.003806, 192512, 69, 0, 1, 465
19030, 1264542523.701139, 10749001, 1.037402, 0.004459, 192512, 112, 0, 2, 460
19032, 1264542523.712568, 30480001, 1.045419, 0.003379, 192512, 66, 0, 1, 469
19030, 1264542523.721115, 10756001, 1.047276, 0.004492, 192512, 113, 0, 2, 466
19033, 1264542523.731563, 40423001, 1.040792, 0.003284, 192512, 58, 0, 1, 416
19028, 1264542523.731590, 0, 0.002008, 0.006969, 360448, 0, 360, 347, 11
19034, 1264542523.734459, 50383001, 1.034451, 0.003504, 192512, 50, 0, 1, 451
19030, 1264542523.739531, 10762001, 1.055524, 0.004519, 192512, 114, 0, 2, 471
19032, 1264542523.741158, 30484001, 1.053946, 0.003401, 192512, 67, 0, 1, 470
19031, 1264542523.755159, 20598001, 1.099090, 0.003838, 192512, 70, 0, 1, 468
19031, 1264542523.777043, 20599001, 1.100950, 0.003853, 192512, 71, 0, 1, 469
19028, 1264542523.777068, 0, 0.002027, 0.007018, 360448, 0, 365, 352, 11
19030, 1264542523.779240, 10776001, 1.075072, 0.004565, 192512, 115, 0, 2, 479
19030, 1264542523.780647, 10777001, 1.076451, 0.004578, 192512, 116, 0, 2, 481
19033, 1264542523.793876, 40434001, 1.067642, 0.003333, 192512, 59, 0, 1, 425
19030, 1264542523.799432, 10783001, 1.085119, 0.004607, 192512, 117, 0, 2, 486
19030, 1264542523.803496, 10786001, 1.089119, 0.004631, 192512, 118, 0, 2, 490
19028, 1264542523.803520, 0, 0.002047, 0.007064, 360448, 0, 370, 357, 11
19034, 1264542523.816149, 50391001, 1.056050, 0.003534, 192512, 51, 0, 1, 454
19030, 1264542523.824737, 10794001, 1.100232, 0.004658, 192512, 119, 0, 2, 493
19032, 1264542523.825663, 30495001, 1.078341, 0.003443, 192512, 68, 0, 1, 475
19032, 1264542523.831802, 30498001, 1.084474, 0.003451, 192512, 69, 0, 1, 475
19034, 1264542523.852555, 50397001, 1.072417, 0.003563, 192512, 52, 0, 1, 456
19028, 1264542523.852579, 0, 0.002065, 0.007112, 360448, 0, 375, 362, 11
19032, 1264542523.858360, 30501001, 1.091005, 0.003472, 192512, 70, 0, 1, 476
19033, 1264542523.858976, 40446001, 1.097566, 0.003389, 192512, 60, 0, 1, 437
19030, 1264542523.863335, 10807001, 1.118648, 0.004707, 192512, 120, 0, 2, 502
19030, 1264542523.867545, 10810001, 1.122810, 0.004723, 192512, 121, 0, 2, 505
19030, 1264542523.871860, 10813001, 1.127097, 0.004735, 192512, 122, 0, 2, 507
19028, 1264542523.871882, 0, 0.002085, 0.007157, 360448, 0, 380, 367, 11
19034, 1264542523.880591, 50400001, 1.080395, 0.003583, 192512, 53, 0, 1, 458
19033, 1264542523.886371, 40453001, 1.114769, 0.003429, 192512, 61, 0, 1, 445
19031, 1264542523.899086, 20622001, 1.142824, 0.003923, 192512, 72, 0, 1, 475
19030, 1264542523.904079, 10821001, 1.138256, 0.004777, 192512, 123, 0, 2, 514
19030, 1264542523.917653, 10824001, 1.142531, 0.004804, 192512, 124, 0, 2, 519
19028, 1264542523.917680, 0, 0.002105, 0.007212, 360448, 0, 385, 372, 11
19032, 1264542523.920062, 30511001, 1.112621, 0.003512, 192512, 71, 0, 1, 478
19030, 1264542523.921895, 10827001, 1.146712, 0.004829, 192512, 125, 0, 2, 522
19030, 1264542523.928413, 10831001, 1.152136, 0.004846, 192512, 126, 0, 2, 524
19034, 1264542523.944240, 50409001, 1.103995, 0.003616, 192512, 54, 0, 1, 460
19032, 1264542523.951126, 30516001, 1.123653, 0.003534, 192512, 72, 0, 1, 480
19028, 1264542523.951150, 0, 0.002125, 0.007263, 360448, 0, 390, 377, 11
19032, 1264542523.953219, 30517001, 1.125739, 0.003541, 192512, 73, 0, 1, 480
19030, 1264542523.954427, 10842001, 1.167828, 0.004893, 192512, 127, 0, 2, 532
19033, 1264542523.955337, 40464001, 1.142076, 0.003490, 192512, 62, 0, 1, 454
19031, 1264542523.961823, 20634001, 1.165519, 0.003951, 192512, 73, 0, 1, 477
19034, 1264542523.966999, 50410001, 1.106731, 0.003634, 192512, 55, 0, 1, 461
19028, 1264542523.967025, 0, 0.002146, 0.007311, 360448, 0, 395, 382, 11
19033, 1264542523.972919, 40471001, 1.159224, 0.003537, 192512, 63, 0, 1, 461
19034, 1264542523.975296, 50413001, 1.115013, 0.003644, 192512, 56, 0, 1, 462
19032, 1264542523.978062, 30519001, 1.130510, 0.003558, 192512, 74, 0, 1, 482
19030, 1264542523.981198, 10845001, 1.172110, 0.004942, 192512, 128, 0, 2, 538
19030, 1264542523.986996, 10849001, 1.177785, 0.004972, 192512, 129, 0, 2, 542
19028, 1264542523.987062, 0, 0.002169, 0.007404, 360448, 0, 400, 387, 11
19031, 1264542523.989300, 20638001, 1.172925, 0.003966, 192512, 74, 0, 1, 478
19031, 1264542523.992800, 20640001, 1.176416, 0.003977, 192512, 75, 0, 1, 478
19031, 1264542523.994574, 20641001, 1.178182, 0.003986, 192512, 76, 0, 1, 478
19034, 1264542524.004532, 50416001, 1.123137, 0.003672, 192512, 57, 0, 1, 464
19030, 1264542524.005508, 10854001, 1.184686, 0.005055, 192512, 130, 0, 2, 554
19028, 1264542524.005535, 0, 0.002194, 0.007463, 360448, 0, 405, 392, 11
19030, 1264542524.006893, 10855001, 1.186041, 0.005067, 192512, 131, 0, 2, 555
19030, 1264542524.020925, 10857001, 1.189030, 0.005092, 192512, 132, 0, 2, 558
19031, 1264542524.026212, 20647001, 1.188755, 0.004004, 192512, 77, 0, 1, 480
19030, 1264542524.026746, 10861001, 1.194807, 0.005110, 192512, 133, 0, 2, 560
19030, 1264542524.029739, 10863001, 1.197760, 0.005128, 192512, 134, 0, 2, 562
19028, 1264542524.029762, 0, 0.002214, 0.007511, 360448, 0, 410, 397, 11
19030, 1264542524.041890, 10866001, 1.201921, 0.005146, 192512, 135, 0, 2, 564
19034, 1264542524.056034, 50424001, 1.144489, 0.003727, 192512, 58, 0, 1, 468
19033, 1264542524.060598, 40488001, 1.201516, 0.003709, 192512, 64, 0, 1, 487
19031, 1264542524.066150, 20652001, 1.198583, 0.004024, 192512, 78, 0, 1, 481
19032, 1264542524.072050, 30534001, 1.163297, 0.003615, 192512, 75, 0, 1, 486
19028, 1264542524.072076, 0, 0.002235, 0.007564, 360448, 0, 415, 402, 11
19031, 1264542524.087931, 20653001, 1.200289, 0.004038, 192512, 79, 0, 1, 482
19030, 1264542524.090554, 10884001, 1.226914, 0.005232, 192512, 136, 0, 2, 578
19030, 1264542524.101990, 10885001, 1.228291, 0.005256, 192512, 137, 0, 2, 581
19033, 1264542524.113322, 40497001, 1.223900, 0.003762, 192512, 65, 0, 1, 495
19032, 1264542524.128267, 30541001, 1.179398, 0.003641, 192512, 76, 0, 1, 488
19028, 1264542524.128297, 0, 0.002256, 0.007618, 360448, 0, 420, 407, 11
19030, 1264542524.128507, 10896001, 1.243878, 0.005312, 192512, 138, 0, 2, 590
19030, 1264542524.129972, 10897001, 1.245321, 0.005323, 192512, 139, 0, 2, 591
19030, 1264542524.143632, 10899001, 1.248265, 0.005347, 192512, 140, 0, 2, 594
19034, 1264542524.144447, 50434001, 1.172749, 0.003777, 192512, 59, 0, 1, 473
19033, 1264542524.156320, 40506001, 1.245308, 0.003803, 192512, 66, 0, 1, 501
19028, 1264542524.156346, 0, 0.002278, 0.007666, 360448, 0, 425, 412, 11
19033, 1264542524.159154, 40507001, 1.248112, 0.003814, 192512, 67, 0, 1, 502
19030, 1264542524.167602, 10909001, 1.262399, 0.005387, 192512, 141, 0, 2, 600
19030, 1264542524.171982, 10912001, 1.266735, 0.005411, 192512, 142, 0, 2, 603
19033, 1264542524.181007, 40512001, 1.259782, 0.003862, 192512, 68, 0, 1, 510
19030, 1264542524.187820, 10915001, 1.270883, 0.005435, 192512, 143, 0, 2, 606
19028, 1264542524.187843, 0, 0.002297, 0.007711, 360448, 0, 430, 417, 11
19032, 1264542524.192014, 30552001, 1.203068, 0.003668, 192512, 77, 0, 1, 490
19032, 1264542524.194138, 30553001, 1.205161, 0.003681, 192512, 78, 0, 1, 491
19033, 1264542524.201769, 40516001, 1.270365, 0.003899, 192512, 69, 0, 1, 516
19034, 1264542524.210590, 50440001, 1.188794, 0.003806, 192512, 60, 0, 1, 476
19030, 1264542524.213703, 10926001, 1.286636, 0.005470, 192512, 144, 0, 2, 612
19028, 1264542524.213725, 0, 0.002316, 0.007758, 360448, 0, 435, 422, 11
19032, 1264542524.225075, 30558001, 1.216071, 0.003699, 192512, 79, 0, 1, 493
19031, 1264542524.228237, 20680001, 1.250414, 0.004102, 192512, 80, 0, 1, 489
19031, 1264542524.257848, 20685001, 1.259940, 0.004128, 192512, 81, 0, 1, 491
19031, 1264542524.263598, 20688001, 1.265678, 0.004141, 192512, 82, 0, 1, 491
19031, 1264542524.265395, 20689001, 1.267469, 0.004147, 192512, 83, 0, 1, 491
19028, 1264542524.265416, 0, 0.002336, 0.007810, 360448, 0, 440, 427, 11
19030, 1264542524.266668, 10941001, 1.307986, 0.005540, 192512, 145, 0, 2, 624
19030, 1264542524.270961, 10944001, 1.312245, 0.005559, 192512, 146, 0, 2, 626
19032, 1264542524.280479, 30565001, 1.231338, 0.003732, 192512, 80, 0, 1, 496
19033, 1264542524.285750, 40533001, 1.311867, 0.004050, 192512, 70, 0, 1, 542
19031, 1264542524.289198, 20691001, 1.271211, 0.004164, 192512, 84, 0, 1, 492
19028, 1264542524.289222, 0, 0.002360, 0.007888, 360448, 0, 445, 432, 11
19030, 1264542524.294591, 10953001, 1.325031, 0.005594, 192512, 147, 0, 2, 631
19032, 1264542524.302864, 30571001, 1.244653, 0.003767, 192512, 81, 0, 1, 498
19033, 1264542524.321372, 40539001, 1.326684, 0.004108, 192512, 71, 0, 1, 550
19033, 1264542524.323797, 40540001, 1.329079, 0.004122, 192512, 72, 0, 1, 551
19031, 1264542524.329160, 20701001, 1.289711, 0.004183, 192512, 85, 0, 1, 494
19028, 1264542524.329186, 0, 0.002382, 0.007939, 360448, 0, 450, 437, 11
19030, 1264542524.333702, 10966001, 1.343340, 0.005665, 192512, 148, 0, 2, 642
19032, 1264542524.342102, 30573001, 1.249284, 0.003789, 192512, 82, 0, 1, 499
19030, 1264542524.342238, 10972001, 1.351803, 0.005691, 192512, 149, 0, 2, 646
19032, 1264542524.344389, 30574001, 1.251562, 0.003798, 192512, 83, 0, 1, 499
19030, 1264542524.346420, 10975001, 1.355896, 0.005714, 192512, 150, 0, 2, 650
19028, 1264542524.346442, 0, 0.002402, 0.007983, 360448, 0, 455, 442, 11
19033, 1264542524.349187, 40542001, 1.334239, 0.004142, 192512, 73, 0, 1, 554
19033, 1264542524.351547, 40543001, 1.336576, 0.004153, 192512, 74, 0, 1, 555
19033, 1264542524.369892, 40546001, 1.344056, 0.004178, 192512, 75, 0, 1, 558
19034, 1264542524.371076, 50461001, 1.245471, 0.003870, 192512, 61, 0, 1, 484
19033, 1264542524.377305, 40549001, 1.351390, 0.004212, 192512, 76, 0, 1, 562
19028, 1264542524.377329, 0, 0.002422, 0.008033, 360448, 0, 460, 447, 11
19032, 1264542524.387433, 30580001, 1.264522, 0.003817, 192512, 84, 0, 1, 500
19030, 1264542524.388155, 10989001, 1.375838, 0.005800, 192512, 151, 0, 2, 664
19032, 1264542524.404294, 30583001, 1.271398, 0.003837, 192512, 85, 0, 1, 501
19030, 1264542524.407465, 10995001, 1.384513, 0.005837, 192512, 152, 0, 2, 669
19032, 1264542524.408644, 30585001, 1.275739, 0.003845, 192512, 86, 0, 1, 501
19028, 1264542524.408666, 0, 0.002442, 0.008086, 360448, 0, 465, 452, 11
19031, 1264542524.420998, 20716001, 1.318154, 0.004242, 192512, 86, 0, 1, 499
19032, 1264542524.424112, 30586001, 1.277889, 0.003862, 192512, 87, 0, 1, 502
19033, 1264542524.426159, 40560001, 1.378127, 0.004327, 192512, 77, 0, 1, 579
19032, 1264542524.428623, 30588001, 1.282360, 0.003877, 192512, 88, 0, 1, 504
19034, 1264542524.436076, 50466001, 1.259056, 0.003907, 192512, 62, 0, 1, 488
19028, 1264542524.436101, 0, 0.002464, 0.008138, 360448, 0, 470, 457, 11
19030, 1264542524.438224, 11002001, 1.394550, 0.005878, 192512, 153, 0, 2, 675
19033, 1264542524.443903, 40563001, 1.385617, 0.004355, 192512, 78, 0, 1, 581
19033, 1264542524.446311, 40564001, 1.388017, 0.004363, 192512, 79, 0, 1, 581
19030, 1264542524.455311, 11007001, 1.401357, 0.005920, 192512, 154, 0, 2, 680
19030, 1264542524.456983, 11008001, 1.402732, 0.005972, 192512, 155, 0, 2, 686
19028, 1264542524.457425, 0, 0.002485, 0.008193, 360448, 0, 475, 462, 11
19033, 1264542524.471384, 40570001, 1.402709, 0.004392, 192512, 80, 0, 1, 585
19031, 1264542524.475511, 20724001, 1.332971, 0.004284, 192512, 87, 0, 1, 503
19030, 1264542524.475913, 11014001, 1.411123, 0.006028, 192512, 156, 0, 2, 692
19034, 1264542524.484267, 50472001, 1.275526, 0.003951, 192512, 63, 0, 1, 494
19030, 1264542524.485600, 11020001, 1.419316, 0.006075, 192512, 157, 0, 2, 697
19028, 1264542524.485647, 0, 0.002507, 0.008250, 360448, 0, 480, 467, 12
19032, 1264542524.494713, 30595001, 1.297951, 0.003942, 192512, 89, 0, 1, 513
19030, 1264542524.508179, 11028001, 1.430854, 0.006127, 192512, 158, 0, 2, 701
19031, 1264542524.509145, 20731001, 1.345731, 0.004322, 192512, 88, 0, 1, 508
19030, 1264542524.509513, 11029001, 1.432180, 0.006137, 192512, 159, 0, 2, 701
19034, 1264542524.516030, 50476001, 1.286449, 0.004009, 192512, 64, 0, 1, 501
19028, 1264542524.516057, 0, 0.002529, 0.008301, 360448, 0, 485, 472, 12
19032, 1264542524.525991, 30600001, 1.309115, 0.003974, 192512, 90, 0, 1, 515
19031, 1264542524.534715, 20734001, 1.351215, 0.004345, 192512, 89, 0, 1, 511
